interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,load_forecast.load_forecast,net_load,renewables,renewables_to_load_ratio,load.load,fuel_mix.solar,fuel_mix.wind,fuel_mix.geothermal,fuel_mix.biomass,fuel_mix.biogas,fuel_mix.small_hydro,fuel_mix.coal,fuel_mix.nuclear,fuel_mix.natural_gas,fuel_mix.large_hydro,fuel_mix.batteries,fuel_mix.imports,fuel_mix.other
2025-12-07T21:00:00-08:00,2025-12-08 05:00:00+00:00,2025-12-07T22:00:00-08:00,2025-12-08 06:00:00+00:00,24467.425625000000,24272.500000000000,5125.5000000000000000,0.20237828873767751882,25326.333333333333,-59.1666666666666667,1113.0000000000000000,685.8333333333333333,241.9166666666666667,161.8333333333333333,205.2500000000000000,0E-20,2260.6666666666666667,6443.0833333333333333,2776.8333333333333333,3152.4166666666666667,8634.0833333333333333,0E-20
2025-12-07T22:00:00-08:00,2025-12-08 06:00:00+00:00,2025-12-07T23:00:00-08:00,2025-12-08 07:00:00+00:00,23352.923541666667,23059.416666666667,4758.9166666666666667,0.19800699700772167579,24034.083333333333,-61.2500000000000000,1035.9166666666666667,678.9166666666666667,233.0833333333333333,161.8333333333333333,193.9166666666666667,0E-20,2259.9166666666666667,6717.0833333333333333,2516.5000000000000000,1924.7500000000000000,8726.0833333333333333,0E-20
2025-12-07T23:00:00-08:00,2025-12-08 07:00:00+00:00,2025-12-08T00:00:00-08:00,2025-12-08 08:00:00+00:00,22113.556041666667,21471.666666666667,4483.3333333333333333,0.19922753043033887491,22503.583333333333,-60.0833333333333333,1092.0000000000000000,675.8333333333333333,232.4166666666666667,162.1666666666666667,191.2500000000000000,0E-20,2260.2500000000000000,6647.0000000000000000,2189.7500000000000000,250.8333333333333333,9353.5833333333333333,0E-20
2025-12-08T00:00:00-08:00,2025-12-08 08:00:00+00:00,2025-12-08T01:00:00-08:00,2025-12-08 09:00:00+00:00,21642.559583333333,20697.833333333333,4118.5000000000000000,0.18946085196430214371,21738.000000000000,-60.0000000000000000,1100.1666666666666667,677.0833333333333333,232.4166666666666667,162.6666666666666667,195.5000000000000000,0E-20,2260.9166666666666667,7096.0000000000000000,1810.6666666666666667,-256.8333333333333333,9138.5000000000000000,0E-20
2025-12-08T01:00:00-08:00,2025-12-08 09:00:00+00:00,2025-12-08T02:00:00-08:00,2025-12-08 10:00:00+00:00,20903.858541666667,19909.250000000000,3934.0833333333333333,0.18736109347218694735,20997.333333333333,-59.5000000000000000,1147.5833333333333333,676.4166666666666667,232.7500000000000000,163.4166666666666667,189.0833333333333333,0E-20,2261.6666666666666667,6955.5833333333333333,1584.3333333333333333,-319.3333333333333333,8755.0000000000000000,0E-20
2025-12-08T02:00:00-08:00,2025-12-08 10:00:00+00:00,2025-12-08T03:00:00-08:00,2025-12-08 11:00:00+00:00,20360.505833333333,19179.583333333333,4040.7500000000000000,0.19820795709561513265,20386.416666666667,-59.9166666666666667,1266.7500000000000000,703.8333333333333333,233.0833333333333333,163.0833333333333333,188.5833333333333333,0E-20,2260.4166666666666667,6823.0833333333333333,1545.3333333333333333,-746.0000000000000000,8813.9166666666666667,0E-20
2025-12-08T03:00:00-08:00,2025-12-08 11:00:00+00:00,2025-12-08T04:00:00-08:00,2025-12-08 12:00:00+00:00,20249.206875000000,18766.333333333333,4201.4166666666666667,0.20766195465928562014,20232.000000000000,-60.0000000000000000,1525.6666666666666667,720.3333333333333333,231.8333333333333333,164.0833333333333333,169.0000000000000000,0E-20,2259.7500000000000000,6839.5000000000000000,1450.5000000000000000,-1047.0000000000000000,8982.0833333333333333,0E-20
2025-12-08T04:00:00-08:00,2025-12-08 12:00:00+00:00,2025-12-08T05:00:00-08:00,2025-12-08 13:00:00+00:00,20874.192708333333,19137.166666666667,4352.5833333333333333,0.21020710416381592907,20706.166666666667,-59.8333333333333333,1628.8333333333333333,718.0833333333333333,232.0833333333333333,164.2500000000000000,178.5000000000000000,0E-20,2260.0000000000000000,7044.0000000000000000,1490.6666666666666667,-578.6666666666666667,8709.1666666666666667,0E-20
2025-12-08T05:00:00-08:00,2025-12-08 13:00:00+00:00,2025-12-08T06:00:00-08:00,2025-12-08 14:00:00+00:00,22370.650833333333,20887.083333333333,4421.7500000000000000,0.19801466609445263078,22330.416666666667,-59.7500000000000000,1503.0833333333333333,717.0833333333333333,233.0000000000000000,163.2500000000000000,184.1666666666666667,0E-20,2261.3333333333333333,7584.0000000000000000,1680.9166666666666667,522.1666666666666667,8309.6666666666666667,0E-20
2025-12-08T06:00:00-08:00,2025-12-08 14:00:00+00:00,2025-12-08T07:00:00-08:00,2025-12-08 15:00:00+00:00,24503.578541666667,23300.333333333333,4486.4166666666666667,0.18202565541678218346,24647.166666666667,14.8333333333333333,1332.0000000000000000,732.9166666666666667,236.3333333333333333,162.9166666666666667,203.8333333333333333,0E-20,2262.2500000000000000,8086.6666666666666667,1803.5833333333333333,3573.5833333333333333,6942.6666666666666667,0E-20
2025-12-08T07:00:00-08:00,2025-12-08 15:00:00+00:00,2025-12-08T08:00:00-08:00,2025-12-08 16:00:00+00:00,25878.527708333333,21504.750000000000,7888.6666666666666667,0.30240901119051346411,26086.083333333333,3506.0000000000000000,1075.3333333333333333,728.0833333333333333,236.5000000000000000,161.8333333333333333,217.4166666666666667,0E-20,2258.8333333333333333,7922.2500000000000000,1963.5000000000000000,1243.5000000000000000,7478.8333333333333333,0E-20
2025-12-08T08:00:00-08:00,2025-12-08 16:00:00+00:00,2025-12-08T09:00:00-08:00,2025-12-08 17:00:00+00:00,25662.704166666667,14886.916666666667,14008.666666666667,0.54234619640788884910,25829.750000000000,10072.0000000000000000,870.8333333333333333,732.4166666666666667,236.5833333333333333,160.0000000000000000,211.1666666666666667,0E-20,2259.5000000000000000,6081.2500000000000000,1725.6666666666666667,-2855.0000000000000000,6893.8333333333333333,0E-20
2025-12-08T09:00:00-08:00,2025-12-08 17:00:00+00:00,2025-12-08T10:00:00-08:00,2025-12-08 18:00:00+00:00,24720.526041666667,11959.000000000000,15911.750000000000,0.63852178333043512301,24919.666666666667,12141.166666666667,819.5000000000000000,727.5000000000000000,237.6666666666666667,159.6666666666666667,203.9166666666666667,0E-20,2260.0000000000000000,5231.0833333333333333,1622.3333333333333333,-4461.0000000000000000,6394.0000000000000000,0E-20
2025-12-08T10:00:00-08:00,2025-12-08 18:00:00+00:00,2025-12-08T11:00:00-08:00,2025-12-08 19:00:00+00:00,23664.037291666667,10862.583333333333,15883.500000000000,0.66284589516294501724,23962.583333333333,12200.500000000000,899.5000000000000000,722.1666666666666667,238.7500000000000000,160.1666666666666667,185.7500000000000000,0E-20,2261.2500000000000000,5650.4166666666666667,1476.6666666666666667,-5511.1666666666666667,6188.5833333333333333,0E-20
2025-12-08T11:00:00-08:00,2025-12-08 19:00:00+00:00,2025-12-08T12:00:00-08:00,2025-12-08 20:00:00+00:00,22818.198125000000,10110.5000000000000000,15785.083333333333,0.68020583461411395855,23206.333333333333,12094.250000000000,1001.5833333333333333,721.4166666666666667,238.4166666666666667,160.1666666666666667,167.9166666666666667,0E-20,2259.9166666666666667,5678.3333333333333333,1401.3333333333333333,-6782.0833333333333333,6840.4166666666666667,0E-20
2025-12-08T12:00:00-08:00,2025-12-08 20:00:00+00:00,2025-12-08T13:00:00-08:00,2025-12-08 21:00:00+00:00,22490.580208333333,9735.0833333333333333,15766.250000000000,0.68712229066186298866,22945.333333333333,12249.416666666667,960.8333333333333333,716.8333333333333333,241.1666666666666667,158.0000000000000000,164.6666666666666667,0E-20,2259.0000000000000000,5601.0833333333333333,1275.3333333333333333,-7379.3333333333333333,7252.0000000000000000,0E-20
2025-12-08T13:00:00-08:00,2025-12-08 21:00:00+00:00,2025-12-08T14:00:00-08:00,2025-12-08 22:00:00+00:00,22945.220833333333,9932.4166666666666667,15963.250000000000,0.68266181051011027109,23383.833333333333,12491.666666666667,959.7500000000000000,726.5000000000000000,240.5000000000000000,158.1666666666666667,164.3333333333333333,0E-20,2257.9166666666666667,5514.5833333333333333,1222.3333333333333333,-7232.5000000000000000,7427.1666666666666667,0E-20
2025-12-08T14:00:00-08:00,2025-12-08 22:00:00+00:00,2025-12-08T15:00:00-08:00,2025-12-08 23:00:00+00:00,24016.551458333333,11333.166666666667,15501.916666666667,0.63880647243856541806,24267.000000000000,12068.000000000000,865.8333333333333333,728.5833333333333333,238.6666666666666667,156.8333333333333333,164.3333333333333333,0E-20,2257.7500000000000000,5508.8333333333333333,1279.6666666666666667,-5446.3333333333333333,7028.7500000000000000,0E-20
2025-12-08T15:00:00-08:00,2025-12-08 23:00:00+00:00,2025-12-08T16:00:00-08:00,2025-12-09 00:00:00+00:00,25591.700000000000,17620.750000000000,11035.416666666667,0.43046981916529327209,25635.750000000000,7089.8333333333333333,925.1666666666666667,722.1666666666666667,241.0833333333333333,157.8333333333333333,166.5000000000000000,0E-20,2257.4166666666666667,6980.1666666666666667,1732.8333333333333333,-191.1666666666666667,6115.6666666666666667,0E-20
2025-12-08T16:00:00-08:00,2025-12-09 00:00:00+00:00,2025-12-08T17:00:00-08:00,2025-12-09 01:00:00+00:00,27268.355000000000,25389.833333333333,5460.4166666666666667,0.20109748125596540849,27153.083333333333,789.5000000000000000,973.7500000000000000,725.5000000000000000,243.0000000000000000,159.2500000000000000,189.4166666666666667,0E-20,2255.7500000000000000,7984.1666666666666667,2380.0000000000000000,4611.4166666666666667,7185.6666666666666667,0E-20
2025-12-08T17:00:00-08:00,2025-12-09 01:00:00+00:00,2025-12-08T18:00:00-08:00,2025-12-09 02:00:00+00:00,28605.700833333333,27503.666666666667,5050.5833333333333333,0.17676224141300131535,28572.750000000000,-53.5000000000000000,1122.5833333333333333,728.5833333333333333,243.1666666666666667,159.5833333333333333,203.3333333333333333,0E-20,2255.8333333333333333,8231.5000000000000000,2646.8333333333333333,5778.6666666666666667,7578.7500000000000000,0E-20
2025-12-08T18:00:00-08:00,2025-12-09 02:00:00+00:00,2025-12-08T19:00:00-08:00,2025-12-09 03:00:00+00:00,28503.126875000000,27290.500000000000,5130.0000000000000000,0.18021288305483670980,28466.333333333333,-46.8333333333333333,1222.6666666666666667,729.8333333333333333,242.0000000000000000,159.3333333333333333,198.4166666666666667,0E-20,2259.1666666666666667,7978.9166666666666667,2624.5833333333333333,5125.7500000000000000,8331.9166666666666667,0E-20
2025-12-08T19:00:00-08:00,2025-12-09 03:00:00+00:00,2025-12-08T20:00:00-08:00,2025-12-09 04:00:00+00:00,27904.581875000000,26809.250000000000,5197.4166666666666667,0.18593634477330725529,27952.666666666667,-45.0833333333333333,1188.5000000000000000,731.9166666666666667,242.4166666666666667,159.3333333333333333,194.3333333333333333,0E-20,2260.4166666666666667,8120.8333333333333333,2726.0000000000000000,4523.5000000000000000,8204.0000000000000000,0E-20
2025-12-08T20:00:00-08:00,2025-12-09 04:00:00+00:00,2025-12-08T21:00:00-08:00,2025-12-09 05:00:00+00:00,27227.174375000000,26316.833333333333,5100.9166666666666667,0.18615408477004066293,27401.583333333333,-45.7500000000000000,1130.5000000000000000,731.3333333333333333,240.2500000000000000,159.0833333333333333,200.3333333333333333,0E-20,2258.1666666666666667,7930.1666666666666667,2685.1666666666666667,4625.4166666666666667,7790.0000000000000000,0E-20
2025-12-08T21:00:00-08:00,2025-12-09 05:00:00+00:00,2025-12-08T22:00:00-08:00,2025-12-09 06:00:00+00:00,26381.267291666667,25591.000000000000,5153.0833333333333333,0.19287296091824958672,26717.500000000000,-45.0833333333333333,1171.5833333333333333,729.9166666666666667,240.9166666666666667,158.3333333333333333,193.8333333333333333,0E-20,2259.5000000000000000,7971.6666666666666667,2703.5833333333333333,4140.0000000000000000,7566.8333333333333333,0E-20
2025-12-08T22:00:00-08:00,2025-12-09 06:00:00+00:00,2025-12-08T23:00:00-08:00,2025-12-09 07:00:00+00:00,24945.906666666667,23972.916666666667,5148.3333333333333333,0.20416526216300173828,25216.500000000000,-45.8333333333333333,1289.4166666666666667,730.5000000000000000,236.0833333333333333,158.3333333333333333,193.5000000000000000,0E-20,2261.0833333333333333,7816.1666666666666667,2586.3333333333333333,1964.1666666666666667,8602.1666666666666667,0E-20
2025-12-08T23:00:00-08:00,2025-12-09 07:00:00+00:00,2025-12-09T00:00:00-08:00,2025-12-09 08:00:00+00:00,23431.672291666667,22273.250000000000,5023.5833333333333333,0.21371039216103347301,23506.500000000000,-46.0833333333333333,1279.3333333333333333,727.5000000000000000,236.3333333333333333,159.0833333333333333,193.4166666666666667,0E-20,2261.5000000000000000,7604.2500000000000000,2474.0000000000000000,476.6666666666666667,8624.5000000000000000,0E-20
2025-12-09T00:00:00-08:00,2025-12-09 08:00:00+00:00,2025-12-09T01:00:00-08:00,2025-12-09 09:00:00+00:00,22687.896458333333,21518.250000000000,4483.0833333333333333,0.19783181886714742525,22661.083333333333,-46.6666666666666667,1189.5000000000000000,723.2500000000000000,235.9166666666666667,159.5000000000000000,194.8333333333333333,0E-20,2261.6666666666666667,7638.1666666666666667,2026.7500000000000000,-4.5000000000000000,8984.8333333333333333,0E-20
2025-12-09T01:00:00-08:00,2025-12-09 09:00:00+00:00,2025-12-09T02:00:00-08:00,2025-12-09 10:00:00+00:00,21900.511250000000,20614.416666666667,4125.1666666666666667,0.18937840484789128681,21782.666666666667,-46.0000000000000000,1214.2500000000000000,722.1666666666666667,235.3333333333333333,158.9166666666666667,181.1666666666666667,0E-20,2261.0000000000000000,7434.5833333333333333,1659.3333333333333333,-494.3333333333333333,9116.8333333333333333,0E-20
2025-12-09T02:00:00-08:00,2025-12-09 10:00:00+00:00,2025-12-09T03:00:00-08:00,2025-12-09 11:00:00+00:00,21240.041041666667,19832.750000000000,3942.2500000000000000,0.18710843564105809687,21069.333333333333,-46.8333333333333333,1283.4166666666666667,721.9166666666666667,234.9166666666666667,158.5833333333333333,176.8333333333333333,0E-20,2262.5000000000000000,7206.6666666666666667,1413.4166666666666667,-625.2500000000000000,8915.0833333333333333,0E-20
2025-12-09T03:00:00-08:00,2025-12-09 11:00:00+00:00,2025-12-09T04:00:00-08:00,2025-12-09 12:00:00+00:00,20977.397291666667,19555.750000000000,3873.3333333333333333,0.18646148414997152028,20772.833333333333,-46.4166666666666667,1263.5000000000000000,721.9166666666666667,236.2500000000000000,159.5833333333333333,177.4166666666666667,0E-20,2262.0000000000000000,7142.9166666666666667,1361.0833333333333333,-703.3333333333333333,8822.6666666666666667,0E-20
2025-12-09T04:00:00-08:00,2025-12-09 12:00:00+00:00,2025-12-09T05:00:00-08:00,2025-12-09 13:00:00+00:00,21370.211666666667,19952.333333333333,3954.2500000000000000,0.18667972807100368237,21182.000000000000,-46.4166666666666667,1276.0833333333333333,721.0000000000000000,235.1666666666666667,159.5000000000000000,175.3333333333333333,0E-20,2259.5833333333333333,7103.9166666666666667,1433.5833333333333333,-153.1666666666666667,8681.8333333333333333,0E-20
2025-12-09T05:00:00-08:00,2025-12-09 13:00:00+00:00,2025-12-09T06:00:00-08:00,2025-12-09 14:00:00+00:00,22631.964375000000,21316.833333333333,4174.4166666666666667,0.18529081036293961857,22529.000000000000,-46.0833333333333333,1258.2500000000000000,731.2500000000000000,236.0000000000000000,159.5000000000000000,204.1666666666666667,0E-20,2259.3333333333333333,7258.0000000000000000,1631.3333333333333333,1011.5833333333333333,8526.1666666666666667,0E-20
2025-12-09T06:00:00-08:00,2025-12-09 14:00:00+00:00,2025-12-09T07:00:00-08:00,2025-12-09 15:00:00+00:00,24534.008333333333,23490.500000000000,4349.8333333333333333,0.17568163383448271220,24759.750000000000,26.1666666666666667,1243.0833333333333333,734.7500000000000000,240.7500000000000000,159.8333333333333333,215.2500000000000000,0E-20,2260.1666666666666667,7780.2500000000000000,1730.0000000000000000,3366.4166666666666667,7418.4166666666666667,0E-20
2025-12-09T07:00:00-08:00,2025-12-09 15:00:00+00:00,2025-12-09T08:00:00-08:00,2025-12-09 16:00:00+00:00,25767.894583333333,21473.666666666667,7889.1666666666666667,0.30120136935744556679,26192.333333333333,3584.5833333333333333,1134.0833333333333333,728.4166666666666667,239.5833333333333333,158.8333333333333333,196.9166666666666667,0E-20,2260.0000000000000000,7913.5000000000000000,1846.7500000000000000,1385.3333333333333333,7424.2500000000000000,0E-20
2025-12-09T08:00:00-08:00,2025-12-09 16:00:00+00:00,2025-12-09T09:00:00-08:00,2025-12-09 17:00:00+00:00,25667.059166666667,14404.416666666667,14571.333333333333,0.55946579808729094179,26045.083333333333,10541.8333333333333333,1098.8333333333333333,740.5000000000000000,241.6666666666666667,157.5833333333333333,194.1666666666666667,0E-20,2258.5833333333333333,6760.1666666666666667,1596.7500000000000000,-3271.6666666666666667,6329.5833333333333333,0E-20
2025-12-09T09:00:00-08:00,2025-12-09 17:00:00+00:00,2025-12-09T10:00:00-08:00,2025-12-09 18:00:00+00:00,24902.690833333333,11206.750000000000,16795.000000000000,0.66806772829127937697,25139.666666666667,12874.500000000000,1058.4166666666666667,741.6666666666666667,240.5000000000000000,157.2500000000000000,192.5000000000000000,0E-20,2259.4166666666666667,6561.4166666666666667,1530.1666666666666667,-5682.8333333333333333,5783.5000000000000000,0E-20
2025-12-09T10:00:00-08:00,2025-12-09 18:00:00+00:00,2025-12-09T11:00:00-08:00,2025-12-09 19:00:00+00:00,24065.483125000000,10308.0833333333333333,16851.166666666667,0.69095431884889924451,24388.250000000000,12987.000000000000,1093.1666666666666667,740.5000000000000000,242.3333333333333333,157.1666666666666667,199.5000000000000000,0E-20,2260.0833333333333333,6272.0833333333333333,1431.5000000000000000,-6657.8333333333333333,6185.5833333333333333,0E-20
2025-12-09T11:00:00-08:00,2025-12-09 19:00:00+00:00,2025-12-09T12:00:00-08:00,2025-12-09 20:00:00+00:00,23367.340625000000,9613.6666666666666667,16781.583333333333,0.70842494450561627378,23688.583333333333,12948.833333333333,1126.0833333333333333,731.2500000000000000,242.5000000000000000,158.1666666666666667,207.6666666666666667,0E-20,2261.1666666666666667,6053.3333333333333333,1367.0833333333333333,-7002.0000000000000000,6194.5833333333333333,0E-20
2025-12-09T12:00:00-08:00,2025-12-09 20:00:00+00:00,2025-12-09T13:00:00-08:00,2025-12-09 21:00:00+00:00,23146.106875000000,8940.2500000000000000,17196.250000000000,0.73423662234430541133,23420.583333333333,13246.000000000000,1234.3333333333333333,721.2500000000000000,241.5833333333333333,158.1666666666666667,208.2500000000000000,0E-20,2259.5000000000000000,5953.2500000000000000,1386.6666666666666667,-7326.1666666666666667,6060.1666666666666667,0E-20
2025-12-09T13:00:00-08:00,2025-12-09 21:00:00+00:00,2025-12-09T14:00:00-08:00,2025-12-09 22:00:00+00:00,23636.217083333333,9333.2500000000000000,17533.583333333333,0.73318047342432909391,23914.416666666667,13408.833333333333,1172.3333333333333333,719.5833333333333333,242.1666666666666667,158.5833333333333333,213.9166666666666667,0E-20,2258.2500000000000000,6080.6666666666666667,1618.1666666666666667,-7535.5000000000000000,6201.1666666666666667,0E-20
2025-12-09T14:00:00-08:00,2025-12-09 22:00:00+00:00,2025-12-09T15:00:00-08:00,2025-12-09 23:00:00+00:00,24651.651666666667,11185.416666666667,16253.000000000000,0.65492056776169321124,24816.750000000000,12544.416666666667,1086.9166666666666667,719.6666666666666667,241.0000000000000000,158.0000000000000000,186.0833333333333333,0E-20,2259.2500000000000000,6748.3333333333333333,1316.9166666666666667,-5774.1666666666666667,5900.1666666666666667,0E-20
2025-12-09T15:00:00-08:00,2025-12-09 23:00:00+00:00,2025-12-09T16:00:00-08:00,2025-12-10 00:00:00+00:00,26072.494166666667,17915.833333333333,11150.000000000000,0.42671259089169536931,26130.000000000000,7162.5000000000000000,1051.6666666666666667,726.6666666666666667,239.3333333333333333,158.7500000000000000,182.4166666666666667,0E-20,2260.2500000000000000,7445.9166666666666667,1628.6666666666666667,45.8333333333333333,5784.5833333333333333,0E-20
2025-12-09T16:00:00-08:00,2025-12-10 00:00:00+00:00,2025-12-09T17:00:00-08:00,2025-12-10 01:00:00+00:00,27563.855833333333,25362.250000000000,5551.6666666666666667,0.20337141077850160630,27298.166666666667,726.5000000000000000,1209.4166666666666667,733.5000000000000000,242.8333333333333333,158.5833333333333333,190.8333333333333333,0E-20,2258.2500000000000000,8270.1666666666666667,2290.0000000000000000,4947.3333333333333333,6767.1666666666666667,0E-20
2025-12-09T17:00:00-08:00,2025-12-10 01:00:00+00:00,2025-12-09T18:00:00-08:00,2025-12-10 02:00:00+00:00,28896.877916666667,27475.000000000000,5270.6666666666666667,0.18321972868138457449,28766.916666666667,-56.6666666666666667,1348.5833333333333333,734.0833333333333333,241.9166666666666667,159.0833333333333333,194.3333333333333333,0E-20,2257.5833333333333333,8440.0000000000000000,2649.3333333333333333,6136.4166666666666667,7070.5833333333333333,0E-20
2025-12-09T18:00:00-08:00,2025-12-10 02:00:00+00:00,2025-12-09T19:00:00-08:00,2025-12-10 03:00:00+00:00,28783.230625000000,27347.583333333333,5482.5000000000000000,0.19162154526363618052,28611.083333333333,-52.6666666666666667,1316.1666666666666667,726.9166666666666667,241.5833333333333333,159.0000000000000000,195.5000000000000000,0E-20,2258.6666666666666667,8509.3333333333333333,2896.0000000000000000,5446.1666666666666667,7428.0833333333333333,0E-20
2025-12-09T19:00:00-08:00,2025-12-10 03:00:00+00:00,2025-12-09T20:00:00-08:00,2025-12-10 04:00:00+00:00,28236.697708333333,26864.583333333333,5449.3333333333333333,0.19387873091736019670,28106.916666666667,-51.4166666666666667,1293.7500000000000000,726.0833333333333333,241.7500000000000000,159.8333333333333333,198.9166666666666667,0E-20,2260.3333333333333333,8798.5833333333333333,2880.4166666666666667,4959.0833333333333333,7152.0833333333333333,0E-20
2025-12-09T20:00:00-08:00,2025-12-10 04:00:00+00:00,2025-12-09T21:00:00-08:00,2025-12-10 05:00:00+00:00,27680.487291666667,26344.166666666667,5247.8333333333333333,0.19026469797359969303,27581.750000000000,-52.6666666666666667,1290.2500000000000000,725.8333333333333333,240.9166666666666667,161.9166666666666667,201.8333333333333333,0E-20,2261.0000000000000000,8918.7500000000000000,2679.7500000000000000,4587.2500000000000000,6987.3333333333333333,0E-20
2025-12-09T21:00:00-08:00,2025-12-10 05:00:00+00:00,2025-12-09T22:00:00-08:00,2025-12-10 06:00:00+00:00,26858.540625000000,25697.750000000000,5140.9166666666666667,0.19105236589542924685,26908.416666666667,-53.4166666666666667,1264.0833333333333333,727.9166666666666667,241.8333333333333333,161.1666666666666667,202.7500000000000000,0E-20,2259.4166666666666667,8786.4166666666666667,2596.5833333333333333,4083.2500000000000000,7010.0000000000000000,0E-20
2025-12-09T22:00:00-08:00,2025-12-10 06:00:00+00:00,2025-12-09T23:00:00-08:00,2025-12-10 07:00:00+00:00,25424.995833333333,24356.083333333333,4765.3333333333333333,0.18690880089950514143,25495.500000000000,-52.5000000000000000,1191.9166666666666667,727.4166666666666667,235.5833333333333333,161.1666666666666667,202.2500000000000000,0E-20,2261.2500000000000000,8455.5000000000000000,2299.5000000000000000,1753.3333333333333333,8672.6666666666666667,0E-20
2025-12-09T23:00:00-08:00,2025-12-10 07:00:00+00:00,2025-12-10T00:00:00-08:00,2025-12-10 08:00:00+00:00,23833.063958333333,22646.083333333333,4642.8333333333333333,0.19526504862875668371,23777.083333333333,-52.1666666666666667,1183.1666666666666667,722.2500000000000000,235.0833333333333333,161.0000000000000000,202.3333333333333333,0E-20,2262.2500000000000000,7808.4166666666666667,2191.1666666666666667,514.2500000000000000,9136.2500000000000000,0E-20
2025-12-10T00:00:00-08:00,2025-12-10 08:00:00+00:00,2025-12-10T01:00:00-08:00,2025-12-10 09:00:00+00:00,22793.814375000000,21523.833333333333,4604.5833333333333333,0.20046656411447147211,22969.333333333333,-52.9166666666666667,1498.4166666666666667,733.2500000000000000,234.6666666666666667,159.0833333333333333,185.5833333333333333,0E-20,2261.2500000000000000,7286.9166666666666667,1846.5000000000000000,194.7500000000000000,9466.6666666666666667,0E-20
2025-12-10T01:00:00-08:00,2025-12-10 09:00:00+00:00,2025-12-10T02:00:00-08:00,2025-12-10 10:00:00+00:00,21891.521458333333,20517.833333333333,4771.9166666666666667,0.21646335700974147152,22044.916666666667,-53.0000000000000000,1580.0833333333333333,727.0833333333333333,235.5000000000000000,159.7500000000000000,181.8333333333333333,0E-20,2260.0000000000000000,6755.0000000000000000,1940.6666666666666667,-301.4166666666666667,9421.6666666666666667,0E-20
2025-12-10T02:00:00-08:00,2025-12-10 10:00:00+00:00,2025-12-10T03:00:00-08:00,2025-12-10 11:00:00+00:00,21144.580416666667,19942.583333333333,4576.3333333333333333,0.21453909021299204600,21331.000000000000,-52.8333333333333333,1441.2500000000000000,722.5833333333333333,211.6666666666666667,158.6666666666666667,182.0000000000000000,0E-20,2260.3333333333333333,6326.6666666666666667,1913.0000000000000000,-571.6666666666666667,9468.7500000000000000,0E-20
2025-12-10T03:00:00-08:00,2025-12-10 11:00:00+00:00,2025-12-10T04:00:00-08:00,2025-12-10 12:00:00+00:00,20840.124791666667,19877.333333333333,4377.7500000000000000,0.20782103014478993591,21065.000000000000,-52.9166666666666667,1240.5833333333333333,729.6666666666666667,214.0833333333333333,159.7500000000000000,182.8333333333333333,0E-20,2261.0000000000000000,6263.3333333333333333,1903.7500000000000000,-511.8333333333333333,9249.1666666666666667,0E-20
2025-12-10T04:00:00-08:00,2025-12-10 12:00:00+00:00,2025-12-10T05:00:00-08:00,2025-12-10 13:00:00+00:00,21203.925625000000,20282.333333333333,4387.4166666666666667,0.20489739368678318603,21412.750000000000,-53.2500000000000000,1183.6666666666666667,722.2500000000000000,210.2500000000000000,159.4166666666666667,182.2500000000000000,0E-20,2261.3333333333333333,6293.4166666666666667,1982.8333333333333333,-192.8333333333333333,9204.0000000000000000,0E-20
2025-12-10T05:00:00-08:00,2025-12-10 13:00:00+00:00,2025-12-10T06:00:00-08:00,2025-12-10 14:00:00+00:00,22442.613125000000,21758.916666666667,4574.5000000000000000,0.20080183192256761505,22781.166666666667,-53.2500000000000000,1075.5000000000000000,721.6666666666666667,210.5833333333333333,158.3333333333333333,198.3333333333333333,0E-20,2259.4166666666666667,6694.5000000000000000,2263.3333333333333333,727.7500000000000000,8924.3333333333333333,0E-20
2025-12-10T06:00:00-08:00,2025-12-10 14:00:00+00:00,2025-12-10T07:00:00-08:00,2025-12-10 15:00:00+00:00,24367.543750000000,23887.333333333333,4395.4166666666666667,0.17656116625102515844,24894.583333333333,8.2500000000000000,999.0000000000000000,737.6666666666666667,234.9166666666666667,157.9166666666666667,217.0000000000000000,0E-20,2259.5833333333333333,7325.9166666666666667,2040.6666666666666667,3034.0833333333333333,7954.5833333333333333,0E-20
2025-12-10T07:00:00-08:00,2025-12-10 15:00:00+00:00,2025-12-10T08:00:00-08:00,2025-12-10 16:00:00+00:00,25573.150208333333,22132.416666666667,7346.9166666666666667,0.27907631920483682415,26325.833333333333,3393.0000000000000000,800.4166666666666667,720.0833333333333333,241.0000000000000000,158.5000000000000000,201.5000000000000000,0E-20,2259.9166666666666667,7388.8333333333333333,1832.4166666666666667,1091.5833333333333333,8357.5833333333333333,0E-20
2025-12-10T08:00:00-08:00,2025-12-10 16:00:00+00:00,2025-12-10T09:00:00-08:00,2025-12-10 17:00:00+00:00,25418.301875000000,15085.583333333333,13959.583333333333,0.53396000280503119322,26143.500000000000,10303.5833333333333333,754.3333333333333333,720.6666666666666667,239.8333333333333333,152.9166666666666667,194.7500000000000000,0E-20,2260.2500000000000000,6249.9166666666666667,1593.5000000000000000,-4278.0000000000000000,7871.8333333333333333,0E-20
